"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
0,1.31232876712329,0.361643835616438,1.03561643835616,0.612403100775194,1.15068493150685,1.38356164383562,0.449315068493151,1.14246575342466,1.38155296260179,1.46849315068493,1.75616438356164,1.05128205128205,1.0986301369863,0.819178082191781,1.62191780821918,1.44657534246575,0.413698630136986
1.31232876712329,0,0.301369863013699,1.23835616438356,0.523255813953488,1.02191780821918,1.23287671232877,0.457534246575342,1.49041095890411,1.0397231357035,1.41095890410959,1.68219178082192,1.33653846153846,1.06849315068493,0.805479452054795,1.56164383561644,1.50684931506849,0.515068493150685
0.361643835616438,0.301369863013699,0,0.249315068493151,0.213178294573643,0.334246575342466,0.326027397260274,0.136986301369863,0.435616438356164,0.399510996126976,0.443835616438356,0.542465753424657,0.298076923076923,0.315068493150685,0.249315068493151,0.435616438356164,0.446575342465753,0.145205479452055
1.03561643835616,1.23835616438356,0.249315068493151,0,0.651162790697675,0.802739726027397,0.926027397260274,0.30958904109589,1.32054794520548,0.978717010850004,1.43835616438356,1.98082191780822,1.0801282051282,0.978082191780822,0.772602739726027,1.46575342465753,1.08767123287671,0.457534246575342
0.612403100775194,0.523255813953488,0.213178294573643,0.651162790697675,0,0.457364341085271,0.63953488372093,0.155038759689922,0.562015503875969,0.599101729171345,0.682170542635659,0.74031007751938,0.604651162790698,0.705426356589148,0.596899224806202,0.779069767441861,0.798449612403101,0.197674418604651
1.15068493150685,1.02191780821918,0.334246575342466,0.802739726027397,0.457364341085271,0,0.789041095890411,0.328767123287671,0.994520547945206,0.987958248864087,1.11780821917808,1.3041095890411,0.794871794871795,0.824657534246575,0.704109589041096,1.24109589041096,1.28767123287671,0.356164383561644
1.38356164383562,1.23287671232877,0.326027397260274,0.926027397260274,0.63953488372093,0.789041095890411,0,0.432876712328767,1.18082191780822,1.19990328207242,1.36986301369863,1.76712328767123,1.30769230769231,0.931506849315069,0.945205479452055,1.36164383561644,1.26301369863014,0.389041095890411
0.449315068493151,0.457534246575342,0.136986301369863,0.30958904109589,0.155038759689922,0.328767123287671,0.432876712328767,0,0.597260273972603,0.660483035909299,0.452054794520548,0.89041095890411,0.381410256410256,0.326027397260274,0.29041095890411,0.564383561643835,0.575342465753425,0.186301369863014
1.14246575342466,1.49041095890411,0.435616438356164,1.32054794520548,0.562015503875969,0.994520547945206,1.18082191780822,0.597260273972603,0,1.56023588838062,1.26849315068493,2.2986301369863,1.32051282051282,1.04383561643836,0.805479452054795,1.7972602739726,1.53424657534247,0.567123287671233
1.10348079946104,0.731551762856501,0.300920727599371,0.885156074556479,0.599101729171345,0.766629238715473,0.786346283404446,0.388591960476083,1.2299124185942,0.624657534246575,0.925847743094543,1.5440377273748,0.737704918032787,1.07249045587245,0.406287895800584,0.648955760161689,0.832697058163036,0.152571300247025
1.46849315068493,1.41095890410959,0.443835616438356,1.43835616438356,0.682170542635659,1.11780821917808,1.36986301369863,0.452054794520548,1.26849315068493,1.27394663902125,0,1.95342465753425,1.41666666666667,1.16438356164384,0.978082191780822,1.63561643835616,1.47123287671233,0.419178082191781
1.75616438356164,1.68219178082192,0.542465753424657,1.98082191780822,0.74031007751938,1.3041095890411,1.76712328767123,0.89041095890411,2.2986301369863,2.68608006300201,1.95342465753425,0,1.68589743589744,1.70958904109589,1.16164383561644,2.85479452054795,1.96438356164384,0.717808219178082
1.05128205128205,1.33653846153846,0.298076923076923,1.0801282051282,0.604651162790698,0.794871794871795,1.30769230769231,0.381410256410256,1.32051282051282,0.737704918032787,1.41666666666667,1.68589743589744,0,1.07051282051282,0.807692307692308,1.85576923076923,1.56730769230769,0.44551282051282
1.0986301369863,1.06849315068493,0.315068493150685,0.978082191780822,0.705426356589148,0.824657534246575,0.931506849315069,0.326027397260274,1.04383561643836,1.15568559290489,1.16438356164384,1.70958904109589,1.07051282051282,0,0.934246575342465,1.54246575342466,1.1972602739726,0.427397260273973
0.819178082191781,0.805479452054795,0.249315068493151,0.772602739726027,0.596899224806202,0.704109589041096,0.945205479452055,0.29041095890411,0.805479452054795,0.578705690176547,0.978082191780822,1.16164383561644,0.807692307692308,0.934246575342465,0,1.03013698630137,0.989041095890411,0.252054794520548
1.62191780821918,1.56164383561644,0.435616438356164,1.46575342465753,0.779069767441861,1.24109589041096,1.36164383561644,0.564383561643835,1.7972602739726,1.13672420316917,1.63561643835616,2.85479452054795,1.85576923076923,1.54246575342466,1.03013698630137,0,1.72602739726027,0.747945205479452
1.44657534246575,1.50684931506849,0.446575342465753,1.08767123287671,0.798449612403101,1.28767123287671,1.26301369863014,0.575342465753425,1.53424657534247,1.12693218978125,1.47123287671233,1.96438356164384,1.56730769230769,1.1972602739726,0.989041095890411,1.72602739726027,0,0.457534246575342
0.413698630136986,0.515068493150685,0.145205479452055,0.457534246575342,0.197674418604651,0.356164383561644,0.389041095890411,0.186301369863014,0.567123287671233,0.250432123641442,0.419178082191781,0.717808219178082,0.44551282051282,0.427397260273973,0.252054794520548,0.747945205479452,0.457534246575342,0
