"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
0,0.0768357577601386,0.03817567728991,0.0510791298143365,0.0475015595013431,0.0876090556846758,0.0883428769976484,0.033327999986856,0.0637313042996714,0.0662065903656009,0.0863766670720228,0.0678509028974186,0.0602342621579451,0.0628761079082965,0.0506815216428845,0.0819490349989419,0.0849883830178804,0.0321481622964612
0.0768357577601386,0,0.0330486670832002,0.0559227892162412,0.043188185124096,0.0794966362625036,0.0853949125642953,0.034306092427707,0.079475744322339,0.0643928445213157,0.075697545208511,0.0727803445961501,0.0837339232030005,0.0612529365032661,0.0551772961386732,0.0862698521103058,0.0939022580270303,0.0385315996974549
0.03817567728991,0.0330486670832002,0,0.019546996658854,0.0289655957843912,0.044413214143206,0.0413521520222795,0.0159709013660139,0.0424762886934759,0.0422638873929734,0.0377429428466003,0.0385651023459706,0.0381069546587387,0.0310629484102406,0.0236985055092063,0.0345806997492469,0.0385229100297623,0.0244835176188287
0.0510791298143365,0.0559227892162412,0.019546996658854,0,0.037508110833753,0.0516254725618226,0.0510788280862192,0.0189119243097448,0.0567513438312446,0.0365357439289322,0.0604710404081086,0.0539214188056398,0.0523427424592835,0.0400393318721215,0.0421572765572932,0.0595031132867399,0.0593561618546904,0.0234352438759658
0.0475015595013431,0.043188185124096,0.0289655957843912,0.037508110833753,0,0.0435217886421677,0.0586285846382632,0.0176811642546983,0.0453115731770557,0.0613529434476867,0.0464784357678224,0.0431580603123375,0.0521215841568171,0.0481433159510772,0.0465624541910353,0.0484085277369638,0.064094703564897,0.0227289129856183
0.0876090556846758,0.0794966362625036,0.044413214143206,0.0516254725618226,0.0435217886421677,0,0.0713013602723021,0.0304754745052909,0.0700099873925809,0.0659783255903869,0.0746862700618059,0.0696918283221556,0.0637047995865244,0.0622299142266193,0.0546712282962299,0.0818017673615638,0.0883466575729236,0.0357525124153163
0.0883428769976484,0.0853949125642953,0.0413521520222795,0.0510788280862192,0.0586285846382632,0.0713013602723021,0,0.0364083837735229,0.0726174113692197,0.0751760716230373,0.0928531806745877,0.0819485087775207,0.114491862634999,0.0573609822607144,0.0659652468267186,0.0833078446618862,0.0879617633392837,0.0333096354778494
0.033327999986856,0.034306092427707,0.0159709013660139,0.0189119243097448,0.0176811642546983,0.0304754745052909,0.0364083837735229,0,0.0408706610152459,0.0364607977067397,0.0292599630835578,0.035521178690605,0.0240168941117882,0.0215109163551006,0.0222596951172916,0.0313452072371479,0.0365399427960953,0.0183745811892468
0.0637313042996714,0.079475744322339,0.0424762886934759,0.0567513438312446,0.0453115731770557,0.0700099873925809,0.0726174113692197,0.0408706610152459,0,0.083100973186944,0.0739455427450176,0.0844920324109475,0.0685876924726206,0.0553395180352726,0.0493862782556524,0.0841525194885286,0.0883332313856113,0.0374611351486036
0.0662065903656009,0.0643928445213157,0.0422638873929734,0.0365357439289322,0.0613529434476867,0.0659783255903869,0.0751760716230373,0.0364607977067397,0.083100973186944,0,0.084124744788476,0.0976411651391914,0.051520657795821,0.0545435834255908,0.0420404571744485,0.0600392175773387,0.0751907885812211,0.0286888806090636
0.0863766670720228,0.075697545208511,0.0377429428466003,0.0604710404081086,0.0464784357678224,0.0746862700618059,0.0928531806745877,0.0292599630835578,0.0739455427450176,0.084124744788476,0,0.0752068076425465,0.0810376519814059,0.0632866113370759,0.0550941445566276,0.0787612172602281,0.0806472803009557,0.0329139768595908
0.0678509028974186,0.0727803445961501,0.0385651023459706,0.0539214188056398,0.0431580603123375,0.0696918283221556,0.0819485087775207,0.035521178690605,0.0844920324109475,0.0976411651391914,0.0752068076425465,0,0.0790659610765068,0.069344929053249,0.0522652321562161,0.0946781941020925,0.0929052777007779,0.0364817986228382
0.0602342621579451,0.0837339232030005,0.0381069546587387,0.0523427424592835,0.0521215841568171,0.0637047995865244,0.114491862634999,0.0240168941117882,0.0685876924726206,0.051520657795821,0.0810376519814059,0.0790659610765068,0,0.0579473289971362,0.0597986776261156,0.0857257674573874,0.0973394619164704,0.0334632735417464
0.0628761079082965,0.0612529365032661,0.0310629484102406,0.0400393318721215,0.0481433159510772,0.0622299142266193,0.0573609822607144,0.0215109163551006,0.0553395180352726,0.0545435834255908,0.0632866113370759,0.069344929053249,0.0579473289971362,0,0.0538316686180079,0.0735808570153806,0.0689961423009659,0.0293614852263044
0.0506815216428845,0.0551772961386732,0.0236985055092063,0.0421572765572932,0.0465624541910353,0.0546712282962299,0.0659652468267186,0.0222596951172916,0.0493862782556524,0.0420404571744485,0.0550941445566276,0.0522652321562161,0.0597986776261156,0.0538316686180079,0,0.0572825576800842,0.0681303475625036,0.0210077339427413
0.0819490349989419,0.0862698521103058,0.0345806997492469,0.0595031132867399,0.0484085277369638,0.0818017673615638,0.0833078446618862,0.0313452072371479,0.0841525194885286,0.0600392175773387,0.0787612172602281,0.0946781941020925,0.0857257674573874,0.0735808570153806,0.0572825576800842,0,0.0914786816022164,0.0410404359816706
0.0849883830178804,0.0939022580270303,0.0385229100297623,0.0593561618546904,0.064094703564897,0.0883466575729236,0.0879617633392837,0.0365399427960953,0.0883332313856113,0.0751907885812211,0.0806472803009557,0.0929052777007779,0.0973394619164704,0.0689961423009659,0.0681303475625036,0.0914786816022164,0,0.0308338877595673
0.0321481622964612,0.0385315996974549,0.0244835176188287,0.0234352438759658,0.0227289129856183,0.0357525124153163,0.0333096354778494,0.0183745811892468,0.0374611351486036,0.0286888806090636,0.0329139768595908,0.0364817986228382,0.0334632735417464,0.0293614852263044,0.0210077339427413,0.0410404359816706,0.0308338877595673,0
