"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18"
0,1.57142857142857,0.761904761904762,1.0952380952381,0,1,1.28571428571429,1.0952380952381,0.952380952380952,1.42857142857143,1.71428571428571,0.666666666666667,0.666666666666667,0,1.0952380952381,1.42857142857143,1.42857142857143,0
1.57142857142857,0,0.761904761904762,1.57142857142857,0.428571428571429,1.57142857142857,1.71428571428571,0.761904761904762,0.428571428571429,0,1.71428571428571,1.71428571428571,1.71428571428571,0.428571428571429,1.57142857142857,1.28571428571429,1.85714285714286,0.428571428571429
0.761904761904762,0.761904761904762,0,1.33333333333333,0.761904761904762,0.904761904761905,0.761904761904762,0.333333333333333,1.28571428571429,0,0.761904761904762,0.761904761904762,0.952380952380952,0.761904761904762,0.761904761904762,0.761904761904762,1.85714285714286,0.761904761904762
1.0952380952381,1.57142857142857,1.33333333333333,0,0.666666666666667,1.28571428571429,0.952380952380952,1.23809523809524,0.952380952380952,0,0.952380952380952,0.952380952380952,0.666666666666667,0,0,0.619047619047619,1,0
0,0.428571428571429,0.761904761904762,0.666666666666667,0,0,0,0,1.52380952380952,0,0,0,0.333333333333333,0,0.428571428571429,0,1.19047619047619,0
1,1.57142857142857,0.904761904761905,1.28571428571429,0,0,0,0.952380952380952,1.42857142857143,0,1.57142857142857,0.333333333333333,0.952380952380952,0,1.42857142857143,1.42857142857143,1.19047619047619,0
1.28571428571429,1.71428571428571,0.761904761904762,0.952380952380952,0,0,0,0.333333333333333,0.619047619047619,1.42857142857143,1.42857142857143,1.71428571428571,2,0,1.57142857142857,0.619047619047619,1.66666666666667,0
1.0952380952381,0.761904761904762,0.333333333333333,1.23809523809524,0,0.952380952380952,0.333333333333333,0,1.57142857142857,0.666666666666667,0.952380952380952,0.333333333333333,0.952380952380952,0,1.42857142857143,0.952380952380952,1.85714285714286,0
0.952380952380952,0.428571428571429,1.28571428571429,0.952380952380952,1.52380952380952,1.42857142857143,0.619047619047619,1.57142857142857,0,1.28571428571429,0.952380952380952,0.619047619047619,0.952380952380952,0.619047619047619,0.904761904761905,0.761904761904762,1.57142857142857,1.57142857142857
1.42857142857143,0,0,0,0,0,1.42857142857143,0.666666666666667,1.28571428571429,0,1.14285714285714,1.42857142857143,1.28571428571429,0,0.285714285714286,0.333333333333333,0.571428571428571,0
1.71428571428571,1.71428571428571,0.761904761904762,0.952380952380952,0,1.57142857142857,1.42857142857143,0.952380952380952,0.952380952380952,1.14285714285714,0,1,1.28571428571429,0.952380952380952,1.57142857142857,1.42857142857143,1.85714285714286,0
0.666666666666667,1.71428571428571,0.761904761904762,0.952380952380952,0,0.333333333333333,1.71428571428571,0.333333333333333,0.619047619047619,1.42857142857143,1,0,1.71428571428571,0,1.42857142857143,1.28571428571429,1.66666666666667,0
0.666666666666667,1.71428571428571,0.952380952380952,0.666666666666667,0.333333333333333,0.952380952380952,2,0.952380952380952,0.952380952380952,1.28571428571429,1.28571428571429,1.71428571428571,0,0,1.71428571428571,1.28571428571429,1.33333333333333,0.666666666666667
0,0.428571428571429,0.761904761904762,0,0,0,0,0,0.619047619047619,0,0.952380952380952,0,0,0,0.761904761904762,0.619047619047619,0.285714285714286,0
1.0952380952381,1.57142857142857,0.761904761904762,0,0.428571428571429,1.42857142857143,1.57142857142857,1.42857142857143,0.904761904761905,0.285714285714286,1.57142857142857,1.42857142857143,1.71428571428571,0.761904761904762,0,1.71428571428571,1.57142857142857,1.42857142857143
1.42857142857143,1.28571428571429,0.761904761904762,0.619047619047619,0,1.42857142857143,0.619047619047619,0.952380952380952,0.761904761904762,0.333333333333333,1.42857142857143,1.28571428571429,1.28571428571429,0.619047619047619,1.71428571428571,0,2,1.42857142857143
1.42857142857143,1.85714285714286,1.85714285714286,1,1.19047619047619,1.19047619047619,1.66666666666667,1.85714285714286,1.57142857142857,0.571428571428571,1.85714285714286,1.66666666666667,1.33333333333333,0.285714285714286,1.57142857142857,2,0,0.904761904761905
0,0.428571428571429,0.761904761904762,0,0,0,0,0,1.57142857142857,0,0,0,0.666666666666667,0,1.42857142857143,1.42857142857143,0.904761904761905,0
